distance_km,time_of_day,day_of_week,traffic_level,weather_level,current_delay,is_weekend,is_rush_hour,crowd_level
12.52,7,3,3,0,5.7,0,0,273.0
9.06,18,0,8,2,16.1,0,1,744.0
10.13,17,6,4,0,6.9,1,1,648.0
5.56,19,1,7,0,10.3,0,1,726.0
8.29,9,2,7,1,16.0,0,1,882.0
1.17,13,5,3,1,8.8,1,0,288.0
14.08,6,2,3,0,4.9,0,0,388.0
5.53,20,4,6,0,11.5,0,1,753.0
2.9,17,0,5,1,15.4,0,1,770.0
8.63,16,2,5,4,16.1,0,0,451.0
6.55,17,5,6,1,10.4,1,1,730.0
13.76,9,1,5,0,11.2,0,1,775.0
7.28,16,2,4,3,11.9,0,0,448.0
4.71,18,0,7,0,10.0,0,1,840.0
7.41,7,3,3,0,6.0,0,0,389.0
18.42,21,2,4,0,10.9,0,0,292.0
14.06,19,6,4,0,8.1,1,1,636.0
11.03,21,2,4,1,12.1,0,0,405.0
14.45,18,5,6,1,13.3,1,1,520.0
11.6,9,6,6,2,13.0,1,1,679.0
3.75,15,5,3,1,7.6,1,0,232.0
12.59,7,5,2,0,4.0,1,0,177.0
15.56,18,4,7,1,19.3,0,1,783.0
16.12,7,3,4,2,14.9,0,0,418.0
3.11,19,0,8,1,17.5,0,1,816.0
5.19,8,0,5,0,7.3,0,1,790.0
4.61,8,2,7,1,15.5,0,1,829.0
6.0,6,4,6,1,12.3,0,0,456.0
10.28,17,0,8,0,14.0,0,1,812.0
8.48,8,6,7,3,29.0,1,1,869.0
8.48,8,6,6,0,9.7,1,1,550.0
2.43,8,0,6,0,7.7,0,1,868.0
5.04,9,0,6,2,17.8,0,1,800.0
16.89,21,5,4,3,22.3,1,0,318.0
15.52,13,1,5,1,11.6,0,0,395.0
7.19,9,1,7,0,10.2,0,1,741.0
12.61,8,1,10,5,26.9,0,1,882.0
9.66,5,4,5,0,7.2,0,0,469.0
13.52,10,0,7,0,11.8,0,1,780.0
12.97,7,1,4,1,13.8,0,0,304.0
7.61,5,2,1,0,3.3,0,0,384.0
11.08,7,4,6,1,11.6,0,0,489.0
10.1,9,6,7,4,24.0,1,1,699.0
7.75,18,1,7,0,9.9,0,1,802.0
6.62,6,1,3,0,3.8,0,0,423.0
21.34,17,3,7,0,12.8,0,1,642.0
7.76,16,2,4,1,10.0,0,0,448.0
12.11,19,4,6,2,20.2,0,1,772.0
20.33,8,1,6,4,18.1,0,1,829.0
11.07,18,4,8,1,16.7,0,1,772.0
10.74,19,6,8,5,22.3,1,1,875.0
7.79,22,4,2,0,2.3,0,0,343.0
10.22,18,5,6,0,8.7,1,1,631.0
6.22,7,0,4,0,10.3,0,0,382.0
34.24,21,6,4,2,17.1,1,0,310.0
2.48,18,4,7,0,10.4,0,1,773.0
6.92,8,4,8,0,11.2,0,1,880.0
11.19,8,1,5,0,11.2,0,1,756.0
10.75,20,3,7,0,14.4,0,1,708.0
6.21,8,4,7,1,11.8,0,1,819.0
1.72,18,4,10,3,22.1,0,1,953.0
2.86,11,0,4,0,10.4,0,0,355.0
8.89,17,0,7,1,24.8,0,1,845.0
1.25,7,3,3,0,5.5,0,0,447.0
11.71,17,5,8,0,14.1,1,1,781.0
16.36,13,2,3,0,10.1,0,0,426.0
13.09,20,4,8,1,18.4,0,1,968.0
14.79,8,6,6,1,15.7,1,1,683.0
1.3,7,6,3,1,5.6,1,0,372.0
6.39,8,4,9,2,23.2,0,1,864.0
3.51,6,5,2,0,14.3,1,0,436.0
2.02,22,0,4,2,10.2,0,0,418.0
5.45,7,0,3,1,10.2,0,0,534.0
20.01,8,4,5,0,13.9,0,1,814.0
23.5,18,5,6,0,17.5,1,1,588.0
3.9,8,1,6,0,8.3,0,1,848.0
8.15,8,4,6,0,10.6,0,1,801.0
10.12,17,2,5,0,14.9,0,1,734.0
6.43,11,0,4,0,8.3,0,0,410.0
17.11,19,2,9,3,21.8,0,1,878.0
5.51,16,3,5,3,13.8,0,0,520.0
4.83,9,5,5,1,14.0,1,1,794.0
4.07,16,6,3,2,9.0,1,0,385.0
6.39,19,6,7,5,21.5,1,1,766.0
0.5,10,0,7,0,10.9,0,1,871.0
6.62,18,6,5,1,10.9,1,1,582.0
8.5,11,3,5,1,10.6,0,0,424.0
8.88,14,1,7,4,20.8,0,0,537.0
3.33,18,4,7,2,15.1,0,1,894.0
8.76,6,0,4,0,5.8,0,0,506.0
8.63,12,3,5,2,11.0,0,0,475.0
8.77,7,5,1,0,2.6,1,0,225.0
13.25,17,6,5,0,10.7,1,1,601.0
3.22,16,2,4,1,6.6,0,0,491.0
6.48,9,1,9,1,20.3,0,1,866.0
1.61,6,4,2,0,8.1,0,0,373.0
12.46,20,1,9,0,17.3,0,1,885.0
3.66,9,6,6,2,12.6,1,1,807.0
14.59,9,2,7,0,13.2,0,1,712.0
14.93,7,1,6,3,18.0,0,0,397.0
6.96,15,1,6,0,9.7,0,0,450.0
6.69,9,2,7,1,12.6,0,1,749.0
2.29,19,5,6,0,13.0,1,1,640.0
7.96,17,6,6,4,19.9,1,1,705.0
13.18,0,5,3,3,16.8,1,0,410.0
9.53,15,4,2,0,3.8,0,0,394.0
18.42,8,1,7,1,18.7,0,1,931.0
5.94,4,6,4,2,9.2,1,0,322.0
5.93,16,6,2,0,3.1,1,0,358.0
3.87,8,4,9,1,16.9,0,1,909.0
26.24,20,5,10,3,24.9,1,1,725.0
2.27,15,2,3,1,9.0,0,0,426.0
12.57,8,3,8,4,21.8,0,1,845.0
13.36,22,5,4,0,8.9,1,0,314.0
12.99,14,2,6,3,17.2,0,0,552.0
4.14,8,5,8,5,21.1,1,1,817.0
6.95,14,6,3,0,9.4,1,0,362.0
11.4,21,6,3,0,6.0,1,0,357.0
4.9,11,2,3,1,11.5,0,0,520.0
6.26,11,3,3,3,11.2,0,0,381.0
4.97,12,2,3,0,4.4,0,0,392.0
8.35,9,3,6,0,16.0,0,1,831.0
7.97,8,5,7,2,13.9,1,1,675.0
20.52,15,2,4,0,12.8,0,0,289.0
11.57,19,1,5,1,10.4,0,1,752.0
2.77,18,1,4,1,6.6,0,1,739.0
2.97,7,5,5,5,16.7,1,0,446.0
12.71,11,6,2,0,4.0,1,0,223.0
7.91,0,0,5,4,16.1,0,0,638.0
25.27,9,6,6,1,15.2,1,1,606.0
25.23,17,0,8,3,20.6,0,1,839.0
3.85,9,3,5,0,7.0,0,1,795.0
9.63,19,0,8,1,20.1,0,1,744.0
3.0,13,6,3,3,9.2,1,0,458.0
12.57,17,5,7,2,14.4,1,1,758.0
22.39,19,2,8,0,14.8,0,1,767.0
8.73,17,4,7,0,13.8,0,1,862.0
5.78,19,5,6,0,11.5,1,1,694.0
10.3,18,1,7,0,10.7,0,1,835.0
14.3,15,4,6,2,20.8,0,0,371.0
14.36,9,2,10,4,24.1,0,1,963.0
5.83,9,5,7,1,12.3,1,1,742.0
4.81,19,3,5,0,18.2,0,1,805.0
9.28,6,5,2,0,2.6,1,0,212.0
6.12,21,4,1,0,2.2,0,0,334.0
17.11,9,4,9,0,17.5,0,1,793.0
6.07,18,0,7,3,18.7,0,1,798.0
8.29,9,5,5,0,7.1,1,1,675.0
10.13,21,1,2,0,2.8,0,0,443.0
2.34,6,2,4,2,9.4,0,0,382.0
5.13,10,3,6,0,11.7,0,1,819.0
24.58,19,5,8,0,17.4,1,1,640.0
13.91,9,4,8,1,15.9,0,1,781.0
6.01,9,1,6,0,8.7,0,1,782.0
12.61,20,2,5,1,11.8,0,1,758.0
16.93,18,1,5,0,11.4,0,1,729.0
6.72,7,4,3,1,5.7,0,0,337.0
13.48,15,5,1,0,2.9,1,0,291.0
12.25,8,4,7,0,18.0,0,1,800.0
3.05,8,5,5,1,17.9,1,1,760.0
6.75,16,4,3,0,6.7,0,0,467.0
20.87,7,6,2,0,4.5,1,0,100.0
24.14,12,6,3,0,12.3,1,0,280.0
13.98,9,1,5,0,10.2,0,1,718.0
4.99,19,2,6,0,13.6,0,1,857.0
0.92,15,0,6,5,25.6,0,0,553.0
4.48,8,1,6,0,8.2,0,1,839.0
2.7,20,3,7,1,16.9,0,1,785.0
21.85,18,4,5,0,9.9,0,1,716.0
1.57,9,6,3,0,10.4,1,1,675.0
3.12,21,4,4,2,8.9,0,0,453.0
9.14,9,6,7,2,15.9,1,1,679.0
7.87,9,3,9,5,24.0,0,1,916.0
20.22,10,6,8,0,13.1,1,1,728.0
11.76,8,5,4,0,10.0,1,1,718.0
7.11,17,3,7,2,13.7,0,1,950.0
17.31,15,6,3,0,6.0,1,0,286.0
5.88,19,6,6,0,9.4,1,1,705.0
21.26,8,2,7,0,17.4,0,1,779.0
4.01,8,1,5,0,10.7,0,1,890.0
7.67,10,0,9,3,20.4,0,1,932.0
1.09,7,6,3,3,12.9,1,0,395.0
14.46,21,3,4,1,9.2,0,0,382.0
8.79,17,3,7,0,11.6,0,1,782.0
21.3,18,1,8,2,19.4,0,1,828.0
6.57,18,2,7,1,12.3,0,1,772.0
2.31,8,2,7,2,16.3,0,1,825.0
10.77,7,4,3,1,9.1,0,0,393.0
5.24,12,1,4,4,16.1,0,0,476.0
13.13,18,5,5,0,17.1,1,1,698.0
4.08,9,2,7,1,12.0,0,1,868.0
18.93,1,1,3,2,14.0,0,0,405.0
8.29,17,0,9,3,19.5,0,1,925.0
7.13,8,0,8,4,19.2,0,1,903.0
18.13,14,1,3,0,5.9,0,0,113.0
14.6,3,5,5,1,12.3,1,0,283.0
4.54,13,5,2,0,9.0,1,0,345.0
14.32,11,6,1,1,9.5,1,0,206.0
12.45,19,2,9,0,17.7,0,1,880.0
7.42,17,4,8,0,16.1,0,1,884.0
13.58,6,1,4,4,16.0,0,0,449.0
18.88,18,0,8,2,18.5,0,1,777.0
7.58,18,3,6,0,8.3,0,1,769.0
7.6,17,4,5,0,7.0,0,1,744.0
7.3,20,5,6,0,10.0,1,1,723.0
4.4,18,0,7,0,14.1,0,1,678.0
7.52,8,5,6,0,8.9,1,1,637.0
6.93,10,2,8,3,26.7,0,1,844.0
6.64,10,1,8,0,15.0,0,1,678.0
6.57,13,0,2,0,10.2,0,0,357.0
3.11,21,1,6,2,16.0,0,0,430.0
15.55,16,3,3,0,6.3,0,0,330.0
5.12,9,1,6,0,12.1,0,1,762.0
19.56,21,2,3,0,7.5,0,0,366.0
3.71,17,3,6,0,7.6,0,1,769.0
22.41,9,0,8,1,17.2,0,1,677.0
6.1,20,6,6,2,13.2,1,1,749.0
14.44,10,2,7,0,14.1,0,1,919.0
8.73,14,5,2,2,7.3,1,0,371.0
2.75,13,4,5,3,12.9,0,0,549.0
2.88,20,5,5,2,11.2,1,1,707.0
4.79,9,2,9,4,20.7,0,1,899.0
5.84,9,1,9,4,22.0,0,1,894.0
7.75,17,1,8,3,19.6,0,1,894.0
10.06,19,1,6,0,11.6,0,1,699.0
7.04,7,3,4,0,16.6,0,0,453.0
9.7,8,4,7,2,14.5,0,1,784.0
10.8,21,5,4,3,11.9,1,0,258.0
6.82,18,6,6,2,12.2,1,1,681.0
12.31,10,5,9,1,17.4,1,1,828.0
14.16,10,2,6,2,20.6,0,1,812.0
10.99,12,3,2,2,9.6,0,0,180.0
11.41,17,6,5,1,14.3,1,1,635.0
9.12,15,4,2,0,2.6,0,0,407.0
16.43,18,2,6,0,10.9,0,1,719.0
7.88,6,5,1,0,2.9,1,0,283.0
4.86,18,0,5,0,12.0,0,1,750.0
8.05,6,4,3,1,7.2,0,0,414.0
2.79,19,6,6,0,11.4,1,1,712.0
2.5,6,3,4,3,14.2,0,0,457.0
14.21,7,4,5,0,8.2,0,0,435.0
19.76,8,0,8,1,22.0,0,1,897.0
6.24,8,4,8,0,16.5,0,1,858.0
14.3,11,2,5,3,19.5,0,0,482.0
1.38,17,6,7,0,9.0,1,1,676.0
11.01,19,2,8,1,16.0,0,1,883.0
7.9,14,2,3,1,6.7,0,0,372.0
21.82,14,2,5,1,12.2,0,0,426.0
7.13,9,4,7,1,18.5,0,1,879.0
3.48,18,6,6,2,15.9,1,1,807.0
2.2,7,2,4,2,9.2,0,0,528.0
8.04,9,1,7,0,10.7,0,1,850.0
9.1,7,5,2,4,16.3,1,0,285.0
6.82,8,3,6,0,17.9,0,1,749.0
14.5,15,3,4,0,8.6,0,0,300.0
18.42,7,6,3,0,5.6,1,0,162.0
6.19,7,3,2,0,10.4,0,0,481.0
1.65,18,4,4,0,4.8,0,1,690.0
9.74,7,6,5,3,15.8,1,0,328.0
16.65,16,1,4,1,12.1,0,0,394.0
6.21,10,6,9,4,21.5,1,1,790.0
11.41,19,6,6,0,15.4,1,1,819.0
3.27,17,3,6,1,9.9,0,1,791.0
9.58,6,2,1,0,2.6,0,0,359.0
11.55,19,1,6,0,12.9,0,1,718.0
9.76,11,0,3,0,5.2,0,0,276.0
25.46,9,6,7,1,16.9,1,1,612.0
19.61,17,3,7,2,15.6,0,1,739.0
12.8,17,4,7,0,11.6,0,1,730.0
15.65,9,1,7,0,12.6,0,1,667.0
9.53,10,2,8,0,16.6,0,1,829.0
7.66,8,5,5,0,8.9,1,1,642.0
5.73,15,4,4,1,9.9,0,0,347.0
3.21,21,1,4,1,9.5,0,0,456.0
20.18,11,0,6,2,14.1,0,0,483.0
26.08,23,5,4,5,20.3,1,0,417.0
8.18,8,0,3,0,7.6,0,1,565.0
8.28,18,0,8,3,21.3,0,1,839.0
11.87,20,2,7,2,17.2,0,1,740.0
7.16,17,6,4,0,7.0,1,1,602.0
3.57,7,4,3,3,9.6,0,0,542.0
2.72,9,0,6,0,10.3,0,1,753.0
25.51,7,6,4,2,14.5,1,0,260.0
1.89,16,6,3,2,7.8,1,0,307.0
10.01,23,4,2,3,16.8,0,0,531.0
2.13,10,0,5,2,18.1,0,1,695.0
7.41,8,0,9,2,18.8,0,1,850.0
6.17,9,6,5,0,7.8,1,1,614.0
2.46,15,5,4,5,16.9,1,0,338.0
12.15,15,5,1,1,11.5,1,0,338.0
3.36,8,3,7,2,13.5,0,1,741.0
2.18,18,4,7,3,16.2,0,1,849.0
13.04,7,1,3,0,5.7,0,0,358.0
6.19,16,0,2,0,4.9,0,0,328.0
4.45,11,1,4,3,11.2,0,0,374.0
13.57,7,4,8,4,28.7,0,0,565.0
3.22,16,2,4,2,10.3,0,0,421.0
1.7,17,4,7,0,9.5,0,1,865.0
17.64,12,3,4,0,7.3,0,0,395.0
23.3,18,3,7,1,14.6,0,1,866.0
7.27,13,6,1,0,6.8,1,0,272.0
0.5,9,4,9,3,21.0,0,1,970.0
7.2,21,6,3,1,10.8,1,0,306.0
14.08,21,6,2,0,3.2,1,0,345.0
16.52,7,4,3,0,8.7,0,0,356.0
3.53,21,6,5,4,21.1,1,0,447.0
6.41,18,1,4,1,9.3,0,1,787.0
9.49,7,3,4,0,8.7,0,0,367.0
13.55,14,0,5,1,11.9,0,0,399.0
12.62,6,0,3,0,4.8,0,0,394.0
11.31,15,0,4,0,7.1,0,0,436.0
16.49,20,0,8,2,18.7,0,1,860.0
7.65,10,2,5,0,7.2,0,1,742.0
20.3,13,5,4,0,10.3,1,0,288.0
5.25,8,6,5,0,11.9,1,1,740.0
12.75,14,6,2,0,4.0,1,0,185.0
5.84,18,1,7,1,16.0,0,1,832.0
7.35,8,3,8,1,14.2,0,1,663.0
8.19,15,3,6,0,8.6,0,0,491.0
5.6,10,0,7,0,17.1,0,1,775.0
16.96,18,0,9,2,19.4,0,1,797.0
6.06,17,2,8,3,19.9,0,1,881.0
7.9,17,5,7,0,10.0,1,1,738.0
11.78,10,2,5,0,7.5,0,1,873.0
32.5,16,2,5,4,19.1,0,0,314.0
12.07,17,6,6,0,12.5,1,1,620.0
8.4,17,2,10,5,27.7,0,1,979.0
1.42,15,4,1,2,6.6,0,0,366.0
7.21,19,6,5,0,8.0,1,1,712.0
4.87,8,0,6,0,9.6,0,1,775.0
6.35,6,3,6,5,19.1,0,0,610.0
5.75,21,2,4,0,10.1,0,0,412.0
11.7,6,0,2,1,6.1,0,0,398.0
7.1,20,0,5,0,6.9,0,1,691.0
4.01,16,4,3,1,7.8,0,0,540.0
14.46,20,4,9,3,20.2,0,1,768.0
2.94,15,3,4,1,6.7,0,0,400.0
8.13,18,4,6,0,8.5,0,1,682.0
7.25,17,5,6,1,12.0,1,1,753.0
10.21,14,0,3,1,8.8,0,0,431.0
16.6,10,0,9,0,14.2,0,1,727.0
35.6,0,2,6,2,18.2,0,0,440.0
8.39,8,3,8,1,13.7,0,1,789.0
4.81,21,6,3,0,5.4,1,0,332.0
4.46,9,6,8,4,25.7,1,1,874.0
4.44,18,5,5,0,8.3,1,1,660.0
9.96,13,2,3,0,8.6,0,0,440.0
1.11,9,4,8,0,12.7,0,1,838.0
2.79,23,0,3,0,9.5,0,0,440.0
9.97,6,3,3,0,7.7,0,0,366.0
14.93,15,0,6,0,12.1,0,0,315.0
14.99,12,6,2,2,9.2,1,0,277.0
8.67,6,3,2,1,6.0,0,0,327.0
13.7,8,5,7,0,18.0,1,1,782.0
16.79,17,0,7,2,18.0,0,1,721.0
5.99,7,6,3,2,15.5,1,0,435.0
15.7,18,3,9,1,16.8,0,1,815.0
2.01,16,0,4,5,23.8,0,0,579.0
2.72,7,2,3,0,3.6,0,0,320.0
6.26,9,1,8,0,15.9,0,1,815.0
1.78,7,0,4,0,5.0,0,0,389.0
11.83,18,0,7,0,10.6,0,1,901.0
5.34,14,4,6,0,9.2,0,0,420.0
7.3,0,6,2,0,3.6,1,0,343.0
7.5,14,4,4,1,11.5,0,0,507.0
6.14,13,4,6,3,15.1,0,0,586.0
4.42,17,0,8,2,16.8,0,1,837.0
11.45,6,1,5,1,10.1,0,0,541.0
5.25,6,0,3,1,6.2,0,0,534.0
7.43,10,6,8,2,24.4,1,1,814.0
10.28,17,5,6,0,10.4,1,1,645.0
16.7,17,6,5,0,10.3,1,1,574.0
15.86,9,6,6,0,11.4,1,1,679.0
5.62,8,1,7,0,10.7,0,1,807.0
4.24,17,3,9,1,16.3,0,1,887.0
18.9,5,4,4,0,12.4,0,0,293.0
5.23,15,5,1,0,3.4,1,0,267.0
11.15,11,4,2,0,5.5,0,0,421.0
1.69,8,3,7,2,13.0,0,1,904.0
1.08,14,0,2,0,8.9,0,0,383.0
8.39,8,6,5,0,7.3,1,1,648.0
6.72,15,4,3,0,10.6,0,0,317.0
13.1,7,5,2,0,3.9,1,0,209.0
4.46,11,1,5,2,11.0,0,0,461.0
9.76,13,0,3,0,7.5,0,0,421.0
12.64,5,6,0,0,0.7,1,0,163.0
4.6,16,5,2,5,12.4,1,0,320.0
6.25,18,5,5,0,12.4,1,1,725.0
3.2,21,3,3,1,5.1,0,0,394.0
13.41,8,6,5,1,13.2,1,1,613.0
11.55,8,1,9,0,13.7,0,1,870.0
12.13,9,5,6,0,13.0,1,1,700.0
6.7,19,3,6,0,8.4,0,1,761.0
11.42,11,1,4,0,9.9,0,0,379.0
7.14,9,5,5,0,7.3,1,1,683.0
20.97,18,2,6,1,13.8,0,1,771.0
7.92,6,1,5,0,7.5,0,0,439.0
15.27,14,4,5,0,22.6,0,0,446.0
6.73,12,5,0,1,1.0,1,0,210.0
18.22,16,2,4,0,8.0,0,0,331.0
4.23,17,6,6,1,13.5,1,1,713.0
10.61,9,4,6,0,9.1,0,1,700.0
4.91,16,0,6,2,14.8,0,0,444.0
9.48,14,2,7,3,18.9,0,0,527.0
5.25,7,6,2,1,3.8,1,0,357.0
7.9,19,1,8,3,18.5,0,1,752.0
5.84,18,6,5,0,6.6,1,1,640.0
12.35,20,3,6,0,20.7,0,1,801.0
10.91,17,4,6,0,11.5,0,1,828.0
4.78,8,4,7,0,15.1,0,1,928.0
4.67,12,3,7,3,17.9,0,0,535.0
3.94,10,3,8,0,15.4,0,1,961.0
3.34,6,3,4,0,6.5,0,0,454.0
12.9,11,4,2,3,9.7,0,0,448.0
3.76,10,5,3,0,12.8,1,1,592.0
10.03,0,3,5,1,11.7,0,0,471.0
5.47,19,3,8,0,13.1,0,1,883.0
14.99,7,5,5,4,16.2,1,0,346.0
24.2,13,5,3,0,7.8,1,0,72.0
0.5,18,4,9,2,15.8,0,1,914.0
4.19,16,3,4,1,9.8,0,0,434.0
5.41,8,4,10,5,27.0,0,1,1000.0
6.87,16,3,4,5,17.2,0,0,480.0
6.56,18,3,8,2,23.7,0,1,841.0
2.69,19,1,8,0,13.4,0,1,772.0
24.51,9,3,8,0,16.2,0,1,714.0
6.74,6,3,6,3,14.3,0,0,673.0
10.88,16,0,4,1,9.0,0,0,319.0
11.11,8,6,7,3,38.1,1,1,732.0
2.17,18,4,9,2,15.9,0,1,895.0
6.09,17,0,6,0,10.6,0,1,901.0
12.9,18,1,6,0,11.6,0,1,799.0
18.96,21,3,3,0,8.3,0,0,437.0
6.19,15,6,2,1,7.0,1,0,280.0
2.55,20,3,5,0,10.7,0,1,697.0
5.06,16,5,3,0,6.7,1,0,284.0
5.99,8,0,7,2,13.4,0,1,830.0
5.83,18,3,7,0,9.5,0,1,799.0
3.94,17,5,3,0,3.1,1,1,613.0
2.31,22,5,3,0,12.1,1,0,375.0
3.18,8,1,8,1,12.7,0,1,809.0
5.1,9,4,7,0,9.6,0,1,746.0
12.76,18,0,8,2,19.9,0,1,772.0
16.05,6,0,6,3,19.1,0,0,497.0
8.52,16,6,4,1,10.6,1,0,346.0
3.25,14,5,4,4,12.9,1,0,478.0
5.32,8,1,7,0,11.2,0,1,898.0
1.13,8,6,7,0,16.2,1,1,677.0
19.19,18,6,7,0,12.4,1,1,658.0
4.7,4,0,3,2,7.3,0,0,420.0
10.27,18,0,8,0,11.9,0,1,711.0
15.33,17,1,9,4,23.2,0,1,857.0
22.61,17,5,7,1,15.2,1,1,758.0
13.69,11,4,5,2,15.4,0,0,415.0
5.8,5,3,4,0,7.7,0,0,371.0
11.22,18,2,10,2,23.8,0,1,896.0
22.09,7,3,4,0,15.0,0,0,422.0
4.67,9,4,9,1,21.5,0,1,871.0
2.21,21,0,4,2,11.0,0,0,481.0
3.97,9,4,8,0,10.9,0,1,692.0
10.72,9,1,8,3,25.5,0,1,919.0
5.91,22,5,2,2,8.7,1,0,337.0
7.38,7,1,6,2,12.6,0,0,544.0
11.95,8,0,6,0,10.8,0,1,645.0
3.9,12,3,2,0,3.6,0,0,361.0
7.12,18,3,5,0,7.4,0,1,808.0
5.25,19,3,8,1,16.2,0,1,820.0
21.53,18,6,8,0,13.6,1,1,671.0
13.41,22,4,6,5,20.0,0,0,503.0
5.94,4,2,4,4,22.4,0,0,495.0
5.7,16,5,2,0,6.8,1,0,361.0
23.08,7,3,5,2,18.5,0,0,334.0
21.9,20,1,6,0,17.8,0,1,730.0
10.67,20,0,6,0,9.5,0,1,774.0
7.63,9,0,7,0,10.6,0,1,850.0
2.73,18,1,7,3,15.2,0,1,864.0
4.0,16,5,4,3,15.9,1,0,462.0
2.55,7,3,1,0,5.7,0,0,370.0
15.72,16,3,6,0,9.4,0,0,423.0
2.77,22,2,3,0,11.1,0,0,430.0
5.64,9,1,8,1,13.9,0,1,884.0
1.38,0,5,2,0,17.9,1,0,376.0
2.0,22,0,5,3,12.3,0,0,443.0
12.32,11,4,4,4,22.6,0,0,503.0
9.58,12,6,1,0,3.0,1,0,276.0
7.83,17,6,6,3,17.4,1,1,835.0
5.72,16,2,4,1,7.7,0,0,373.0
1.76,9,5,7,1,15.9,1,1,792.0
5.15,7,1,5,2,15.3,0,0,470.0
6.81,18,1,6,0,27.8,0,1,842.0
11.77,13,2,4,1,14.8,0,0,363.0
15.16,17,0,7,0,12.2,0,1,764.0
12.58,19,1,7,2,14.9,0,1,831.0
9.54,4,5,2,0,3.9,1,0,207.0
7.74,19,5,6,0,12.7,1,1,778.0
8.9,18,2,6,0,10.0,0,1,675.0
4.89,21,2,3,0,5.9,0,0,432.0
8.22,8,2,8,0,12.6,0,1,669.0
6.78,9,0,7,0,14.2,0,1,793.0
29.02,17,1,10,3,25.2,0,1,866.0
9.06,20,6,7,1,13.2,1,1,762.0
1.03,23,4,2,0,6.1,0,0,393.0
5.49,11,4,5,3,16.1,0,0,491.0
6.25,14,1,4,2,9.0,0,0,483.0
13.71,8,5,4,0,6.1,1,1,666.0
9.87,17,1,6,1,11.3,0,1,864.0
9.53,19,6,5,0,8.1,1,1,574.0
17.86,18,3,7,1,16.3,0,1,766.0
21.97,10,2,8,2,21.4,0,1,676.0
12.31,21,5,2,0,4.8,1,0,173.0
5.81,7,2,6,1,13.4,0,0,444.0
5.95,13,1,1,0,6.0,0,0,411.0
16.41,15,4,6,1,11.7,0,0,404.0
5.93,14,5,2,0,16.3,1,0,301.0
7.37,18,4,7,2,14.2,0,1,851.0
5.4,16,3,1,1,5.3,0,0,333.0
3.2,6,2,4,0,7.4,0,0,310.0
27.61,8,2,7,2,20.6,0,1,717.0
7.41,14,6,3,0,7.8,1,0,297.0
19.51,17,2,10,1,21.6,0,1,869.0
6.0,13,6,1,1,4.9,1,0,267.0
4.7,10,1,8,0,11.5,0,1,854.0
11.62,6,1,4,0,12.7,0,0,463.0
15.12,18,2,5,0,10.1,0,1,789.0
15.76,13,0,3,2,15.0,0,0,416.0
6.75,14,6,3,2,8.3,1,0,268.0
12.44,12,2,4,0,8.9,0,0,318.0
5.11,9,0,5,0,8.7,0,1,694.0
8.15,9,4,8,3,21.5,0,1,819.0
6.27,6,6,3,0,4.6,1,0,306.0
5.58,17,6,6,0,11.7,1,1,811.0
8.39,9,0,7,1,16.8,0,1,835.0
3.13,9,5,6,0,9.1,1,1,696.0
14.32,23,2,7,4,18.7,0,0,581.0
5.6,10,5,6,0,8.4,1,1,638.0
13.88,13,4,6,3,17.2,0,0,552.0
3.72,10,5,5,0,6.5,1,1,731.0
5.59,9,5,5,0,12.3,1,1,685.0
3.12,0,6,2,0,1.9,1,0,413.0
3.02,19,1,8,5,20.5,0,1,999.0
4.13,12,5,4,1,7.9,1,0,354.0
3.77,17,0,5,0,8.0,0,1,758.0
3.15,21,6,3,4,12.4,1,0,367.0
7.76,0,4,3,0,6.1,0,0,380.0
11.47,17,1,7,0,29.9,0,1,828.0
11.87,7,2,4,0,15.6,0,0,396.0
1.63,12,6,4,2,10.2,1,0,370.0
6.25,19,4,7,0,19.6,0,1,755.0
5.79,6,1,2,0,4.5,0,0,339.0
18.07,23,5,4,4,20.5,1,0,272.0
6.43,15,5,2,1,4.1,1,0,318.0
7.3,11,0,4,0,6.6,0,0,414.0
2.26,5,1,2,1,15.6,0,0,429.0
4.05,15,5,2,0,4.8,1,0,345.0
2.13,13,2,5,0,5.9,0,0,396.0
8.12,8,0,7,0,11.7,0,1,752.0
18.44,13,4,3,1,7.9,0,0,270.0
4.16,2,6,2,2,7.1,1,0,388.0
6.46,23,3,1,0,2.6,0,0,383.0
3.78,9,6,5,0,6.7,1,1,753.0
4.8,13,0,5,0,6.7,0,0,533.0
8.24,18,4,6,2,13.5,0,1,784.0
24.06,17,4,7,2,18.2,0,1,728.0
17.86,19,6,6,2,15.6,1,1,575.0
21.25,21,3,7,5,25.6,0,0,461.0
13.96,8,5,8,2,24.7,1,1,744.0
6.4,11,1,6,4,17.2,0,0,413.0
5.77,17,0,6,1,10.2,0,1,732.0
4.18,6,5,2,0,3.3,1,0,282.0
0.57,17,0,9,1,21.2,0,1,961.0
6.33,0,6,2,0,3.2,1,0,234.0
18.6,20,0,7,0,14.9,0,1,765.0
18.47,17,4,7,0,11.6,0,1,860.0
29.73,15,3,3,0,8.7,0,0,188.0
8.67,12,4,5,2,11.7,0,0,529.0
2.73,22,4,4,0,7.1,0,0,454.0
10.97,18,3,5,0,7.3,0,1,809.0
24.23,18,3,7,3,18.4,0,1,842.0
20.17,18,3,7,1,14.8,0,1,724.0
5.28,5,4,4,0,8.1,0,0,423.0
2.96,6,4,2,0,5.1,0,0,300.0
