stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
1679,U03018,ITO Ring Road,28.629567,77.247833,1679.0
1680,DC4203,Delhi Sachivalaya (Raj Ghat Power House),28.637717,77.25268299999998,1680.0
1681,DC4779,Shikar Pur Village,28.529966,76.95514,1681.0
1682,DC4781,Sarvodya School Daulat Pur,28.543817,76.963483,1682.0
1683,DC4443,Shikar Pur Crossing,28.545597,76.965275,1683.0
1684,U02305,Kendriya Terminal (Church Road),28.617513,77.203683,1684.0
1685,U02345,Gurudwara Rakab Ganj,28.6185,77.206,1685.0
1687,U01510,RR Hospital / Maharana Pratap Chowk,28.59015,77.15675,1687.0
1688,U01510AF,Air Force HQ / Subroto Park,28.583117,77.145967,1688.0
1689,U01385,APS Colony/ Jharera Gaon,28.579433,77.145,1689.0
1690,U01288,Shankar Vihar/ National Highway 8,28.566367,77.134283,1690.0
1691,U99910,Mahipal Pur Crossing,28.54576500000001,77.12325,1691.0
1692,U01114,Rangpuri,28.542,77.11828299999998,1692.0
1693,U01071,Shiv Murti,28.53561,77.112429,1693.0
1694,U00954,Rajokari Crossing,28.5221655777015,77.09864265467749,1694.0
1695,U99827,Shiv Murti / Dwarka More,28.534882,77.10835300000002,1695.0
1696,U99828,Samalkha Crossing,28.53745,77.0922,1696.0
1697,U99829,Samalkha Village,28.53443900000001,77.090519,1697.0
1698,U99727,Kapashera Crossing,28.528867,77.08675,1698.0
1699,U00757,Kapashera Village,28.5235,77.08325,1699.0
1700,U00738,Kapashera Border,28.522753,77.08285500000002,1700.0
1701,U04003A,Nehru Place Terminal,28.548512,77.25715699999998,1701.0
1702,U03034,Nehru Place,28.54755,77.249444,1702.0
1703,U02999,Sant Nagar,28.552367,77.246167,1703.0
1704,U02940,Kailash Colony,28.5561,77.2411,1704.0
1705,U02863,Lady Shri Ram College,28.5588,77.2371,1705.0
1706,U02827,Central School (KV),28.5597,77.2335,1706.0
1707,U02792,Central School,28.5602017,77.2307834,1707.0
1708,U02774,Andrews Ganj,28.565967,77.22965,1708.0
1709,U02596,South Extension,28.568367,77.22315,1709.0
1710,U02567,South Extn Kotla Petrol Pump,28.568767,77.216767,1710.0
1711,U02487,AIIMS,28.56898300000001,77.213433,1711.0
1712,U02309,SJ Hospital,28.569483,77.20451700000002,1712.0
1713,U02131,Nauroji Nagar,28.569294,77.19505699999998,1713.0
1714,U01947,Hyatt Hotel (GAIL),28.5698,77.186,1714.0
1715,U01924,RK Puram Sec-12,28.5705,77.1826,1715.0
1717,U01844,RK Puram Sec-12,28.5752,77.1778,1717.0
1718,U01802,South Moti Bagh (Ring Road),28.581667,77.174083,1718.0
1719,U01776,Moti Bagh Gurudawara Nanakpura,28.584933000000003,77.172167,1719.0
1720,U01750,Satya Niketan,28.587833000000003,77.170333,1720.0
1721,U01716,ARSD College (Dhaula Kuan),28.59038300000001,77.168467,1721.0
1722,U01671,Dhaula Kuan,28.598667,77.16315,1722.0
1723,U01489,RR Line,28.60385,77.155433,1723.0
1724,U99859,Garrison Engg.,28.605202,77.14680200000002,1724.0
1725,DC4515,Brar Square,28.607326315285807,77.1409517654622,1725.0
1727,U01040,Nangal Raya Lajwanti Garden,28.611868,77.109342,1727.0
1728,U01025,D Block Janak Puri (Pankha Road),28.607682,77.104129,1728.0
1732,DC4021,Rawta Village,28.523263,76.89950400000002,1732.0
1733,DC4022,Jhuljhuli Crossing,28.531783,76.9071,1733.0
1734,DC4024,Dariyapur Village / Malikpur Crossing,28.552617,76.90765,1734.0
1735,DC4027,Jaffarpur RTRM Hospital,28.59532,76.915368,1735.0
1736,DC4029,Mitraon Village (Kair Village Road),28.608446,76.944717,1736.0
1737,DC3550,Bhagini Nivedita College,28.61788300000001,76.9312,1737.0
1738,DC3528,Kair Depot,28.618117,76.93078299999998,1738.0
1739,U03732,Shahdara Border,28.6775,77.32300000000002,1739.0
1740,U03754,JandK Pocket Dilshad Garden,28.6797,77.3247,1740.0
1741,U03772,Seemapuri Old,28.681,77.3279,1741.0
1742,U03794,New Seema Puri Depot Cluster,28.684794,77.331346,1742.0
1743,U03793,Dilshad Garden Depot Cluster,28.685631,77.331179,1743.0
1744,U03789,Shalimar Garden More,28.688183,77.33018299999998,1744.0
1745,U03770,DLF More,28.69287700000001,77.32719,1745.0
1746,DC3794,Tahir Pur,28.691367,77.324967,1746.0
1748,U03726,Anand Gram Kusht Ashram,28.688683,77.31908299999998,1748.0
1749,U03669,Sunder Nagri,28.692844,77.31574300000003,1749.0
1750,U03658,Gagan Cinema,28.69545,77.31505200000002,1750.0
1751,U03657,Gagan Cinema (Wazirabad Road),28.697441,77.314761,1751.0
1752,U03634,Bank Colony,28.698046,77.311326,1752.0
1753,U03582,Nand Nagari Depot,28.698896,77.306292,1753.0
1754,U03492,Ashok Nagar / Meet Nagar,28.700165,77.29688,1754.0
1755,U03441,MIG Flates Loni Road,28.700396,77.295624,1755.0
1756,DC4887,MIG Flats Loni Road,28.699263,77.29178399999998,1756.0
1757,DC4885,PS Jyoti Nagar / LIG Flats Loni Road,28.696189,77.291843,1757.0
1758,DC4883,Jyoti Nagar,28.691428,77.292048,1758.0
1759,DC3987,Jyoti Nagar / Durga Puri,28.68922,77.29130699999997,1759.0
1760,DC3988,Chhajjupur,28.6894,77.28699999999998,1760.0
1761,DC3989,Shiv Mandir,28.6898,77.283783,1761.0
1762,DC3990,Babar Pur Ext,28.690633,77.279833,1762.0
1763,DC4053,Vijay Park / Kabir Nagar,28.694417,77.280517,1763.0
1764,DC4054,Krishna Marg Kardam Puri,28.696833,77.281817,1764.0
1765,DC4055,C4 Yamuna Vihar Crossing,28.70045,77.28348299999998,1765.0
1766,DC4056,Gokul Puri,28.70175,77.28245,1766.0
1767,U03648,Nand Nagari E-Block,28.6934,77.31375,1767.0
1768,U03627,Nand Nagari Terminal,28.691383,77.31048299999998,1768.0
1769,U01418,Karampura Terminal,28.660241,77.144044,1769.0
1770,U01454,Moti Nagar Industrial Area,28.6588833333333,77.1466833333333,1770.0
1771,U01473,Moti Nagar Industrial Area,28.6575,77.1489,1771.0
1772,U01542,Shadipur Depot,28.6536,77.1553,1772.0
1773,U02232,Karol Bagh Terminal,28.6484,77.2007,1773.0
1774,U02311,Jhandewalan,28.6471,77.2039,1774.0
1775,U02577,New Delhi Railway Station Gate 1,28.641317,77.21865,1775.0
1776,U02564,Marina,28.6369,77.2185,1776.0
1777,U02622,Scindia House / Kailash Bhawan,28.62915,77.22183299999998,1777.0
1778,U02668,Max Mueller Bhawan,28.6245,77.2246,1778.0
1779,U02704,Bhartiya Vidya Bhawan,28.6213,77.2264,1779.0
1780,U02748,Baroda House,28.61735800000001,77.22865300000002,1780.0
1781,U02784,Baroda House,28.615895,77.230278,1781.0
1782,U02838,National Stadium,28.6136,77.2347,1782.0
1783,U99848,High Court,28.609467,77.2379,1783.0
1784,U02900,Zoo,28.608422,77.240216,1784.0
1785,U02924,Sunder Nagar,28.605117,77.24045,1785.0
1786,NS0265,Delhi Public School,28.5989,77.24086700000002,1786.0
1787,U02977,Police Station Nizamuddin (Dargah),28.591467,77.2451,1787.0
1788,U02998,Nizamuddin Extension,28.58963300000001,77.2463,1788.0
1789,DC4007,Bhogal (Jungpura),28.584883,77.24973299999998,1789.0
1790,U03045,Bhogal,28.58353300000001,77.250833,1790.0
1791,U03151,Ashram Chowk,28.571617,77.259167,1791.0
1792,U03188,Mata Mandir New Friends Colony,28.564313,77.264526,1792.0
1793,DC3694,Bharat Nagar,28.566738,77.269676,1793.0
1794,U03258,Bharat Nagar Crossing,28.5622,77.2723,1794.0
1795,U03277,Holy Family Hospital,28.561083,77.275417,1795.0
1796,U03336,Jamiya Millia College,28.56115,77.280117,1796.0
1797,U03358,Ansari Health Care,28.5614,77.2836,1797.0
1798,U03406,Batla House,28.5647,77.288,1798.0
1800,DC108,Nai Basti,28.5616,77.2945,1800.0
1801,U99852,Unani Hospital / Okhla Ext Thokar 3,28.55898,77.296216,1801.0
1802,U03087,Nehru Place,28.547317,77.25403299999998,1802.0
1803,U02968,Pumposh Enclave,28.5435,77.2441,1803.0
1804,U02852,OS Communication / Masjid Moth,28.54045,77.235833,1804.0
1805,U02676,Swami Nagar,28.54215,77.224683,1805.0
1806,DC0081,North Paint Nursing Home,28.5427,77.2176,1806.0
1807,U02513,Sadhna Enclave,28.5429,77.2149,1807.0
1808,DC0082,Panchsheel Enclave,28.543257,77.21000699999998,1808.0
1809,U02339,Panchsheel Club (Sarv Priya Vihar),28.543659,77.204978,1809.0
1810,U02248,Raj Nagar,28.5695,77.2014,1810.0
1811,DC4862,AB Block Sarojini Nagar,28.57058300000001,77.199117,1811.0
1812,DC4863,PS Sarojini Nagar,28.5752,77.199017,1812.0
1813,DC4864,Sarojini Nagar Market,28.5776,77.19891700000002,1813.0
1814,DC4865,Enquiry Office Pilanji Village,28.579833,77.199517,1814.0
1815,DC4866,Laxmi Bai Nagar,28.5798,77.20445,1815.0
1816,DC4867,INA Market,28.579433,77.2082,1816.0
1817,DC5165,Jaffar Pur Kalan,28.591505,76.91901800000002,1817.0
1818,U00627,Vikas Puri Crossing,28.626981,77.070541,1818.0
1819,U00673,Dholi Piao,28.6289,77.0757,1819.0
1820,U00695,District Centre Najafgarh Road,28.630283,77.07825,1820.0
1821,U00776,Janakpuri East Metro Station/ Nangli Zalib,28.63300000000001,77.0857,1821.0
1822,U00826,Janak Puri Check Post,28.634257,77.08915999999998,1822.0
1823,U00874,Tilak Nagar Crossing (Najafgarh Road),28.63558,77.092917,1823.0
1824,U00932,Tilak Nagar Terminal,28.636629318452897,77.09706507521341,1824.0
1825,DC3943,Sapera Basti Crossing,28.618016,77.336475,1825.0
1826,U03812A,Mayur Vihar Ph-III,28.61403300000001,77.33735,1826.0
1827,U03823,CRPF Camp,28.611517,77.3399,1827.0
1828,U03814,Mayur Vihar Phase III A1 Block,28.608467,77.33735,1828.0
1829,U03798,Bharti Public School,28.60535,77.333117,1829.0
1830,U03786,New Kondali A1 Crossing,28.602883,77.329317,1830.0
1831,U03769,Mayur vihar Phase-III Crossing,28.6017,77.32755,1831.0
1832,U03760,Mayur vihar Phase-III Crossing,28.601583,77.326033,1832.0
1833,DC4050,Ganpati Mandir,28.60315,77.3247,1833.0
1834,U03738,Fire Station,28.605067,77.322683,1834.0
1835,U03709,Dallu Pura,28.608617,77.319983,1835.0
1836,U03743,Kondali Old,28.612978,77.322856,1836.0
1837,U03705,Kalyan Puri Terminal,28.61515,77.319817,1837.0
1838,U03678,Super Bazar,28.61335,77.3162,1838.0
1839,U03638,Chand Cinema,28.612790000000004,77.312844,1839.0
1840,DC4035,Lal Bahadur Shashtri Hospital,28.6173,77.30963299999998,1840.0
1841,DC4036,Kalyan Vas,28.61915,77.3089,1841.0
1842,DC4037,Radha Swami Satsang,28.620517,77.30753299999998,1842.0
1843,DC4038,Mayur Vihar Phase 2 (T),28.620115,77.304936,1843.0
1844,DC4575,East Vinod Nagar Depot,28.620318,77.300148,1844.0
1845,U03470,Govt Model School / Ambedkar Park,28.621767,77.29508299999998,1845.0
1846,U03432,Dharma Apartment,28.6199,77.29005,1846.0
1847,U03391,Mother Dairy,28.619267,77.286067,1847.0
1848,U03378,Ganesh Nagar,28.62085,77.285167,1848.0
1849,U03327,Shakar Pur School Block,28.6271,77.27946700000003,1849.0
1850,U03295,Laxmi Nagar / Shakarpur Crossing,28.62923300000001,77.27735,1850.0
1851,U03006,ITO Ring Road,28.629817,77.24665,1851.0
1852,U03007,IG Stadium,28.633633000000003,77.24665,1852.0
1853,U03004,Gandhi Darshan,28.636883,77.24668299999998,1853.0
1854,U02969,Ambedkar Stadium Terminal,28.639636,77.24375,1854.0
1856,U01336,Punjabi Bagh Terminal,28.667917,77.13731700000002,1856.0
1857,U01375,New Moti Bagh B Block,28.66365,77.140683,1857.0
1858,U01525,Campa Cola,28.6628,77.1535,1858.0
1859,U01601,DCM Chemical,28.665367,77.159933,1859.0
1860,U01640,Zakhira,28.66800000000001,77.164283,1860.0
1861,U01697,Inderlok,28.6714,77.1672,1861.0
1862,U01834,Shastri Nagar E Block,28.671267,77.176283,1862.0
1863,U01902,Shastri Nagar Metro Station,28.670231,77.181136,1863.0
1864,U01940,Subhadra Colony,28.6712,77.18405,1864.0
1865,U01999,Shastri Nagar A Block,28.67305,77.18646700000002,1865.0
1866,U02032,Gulabi Bagh,28.675,77.1883,1866.0
1867,U02036,Chowki No 2 / Gulabi Bagh Crossing,28.6769833333333,77.1889,1867.0
1868,U02136,Shakti Nagar Nangia Park,28.68035,77.19623299999998,1868.0
1869,U02252,Roop Nagar / Kamla Nagar,28.6842833333333,77.2023166666667,1869.0
1870,U02286,Banglow Road / Police Station Roop Nagar,28.684821000000003,77.203792,1870.0
1871,U02336,Maurice Nagar II,28.6865,77.205567,1871.0
1872,NS0454,Doulat Ram College,28.6882,77.2063,1872.0
1873,U02366,Shri Ram College,28.6891,77.2068,1873.0
1874,U99946,Patel Chest,28.6923,77.2083,1874.0
1875,U02433,Khalsa College,28.694883,77.209683,1875.0
1876,U02542,Lucknow Road,28.695844,77.21611899999998,1876.0
1877,U02586,INMAS,28.703583,77.21991700000002,1877.0
1878,U02607,CGHC Dispensary,28.706,77.2211,1878.0
1880,U02945,Gurudwara NanakSar,28.708917,77.24203299999998,1880.0
1881,U03039,Rajeev Nagar (Wazirabad Road),28.706399,77.25083199999997,1881.0
1882,U03099S,Khajuri,28.704817,77.256617,1882.0
1883,U03176,Bhajanpura,28.70355,77.263367,1883.0
1884,U03215,Yamuna Vihar B Block,28.7033,77.2676,1884.0
1885,U03246,B-Block Yamuna Vihar,28.703117,77.270033,1885.0
1886,U03284,Yamuna Vihar Brij Puri,28.702667,77.27533299999997,1886.0
1887,U03306,C 4 Yamuna Vihar,28.702383,77.278633,1887.0
1888,U03411,B R Ambedkar College (Loni Road Xing),28.7015,77.2882,1888.0
1889,U03458,MIG Flates Loni Road,28.70068,77.295361,1889.0
1890,U03478,Ashok Nagar / Meet Nagar,28.70036,77.29715300000002,1890.0
1891,U03580,Nand Nagari Depot,28.699175,77.306063,1891.0
1892,U03628,Bank Colony,28.698391,77.31098,1892.0
1893,U03677,Gagan Cinema Wazirabad Road,28.697617,77.316867,1893.0
1894,U03749,Harsh Vihar,28.698717,77.32163299999998,1894.0
1896,DC3775,Jhilmil Crossing / Dilshad Garden GT Road,28.6764,77.318217,1896.0
1898,U00477,Rajdhani Park,28.682033,77.047567,1898.0
1899,U00442,Swarn Park,28.682183,77.04078299999998,1899.0
1900,U00430,Mundka Xing,28.682267,77.035917,1900.0
1901,U00398,Mundka Village Metro Station,28.682252,77.029944,1901.0
1902,U00380,Mundka Industrial Area / Mundka School,28.683367,77.01661700000002,1902.0
1903,U00361,Mile Stone / Shiv Shankar Dharam Kanta,28.683683,77.011717,1903.0
1904,U00300,Hiran Kudna Crossing,28.684683000000003,77.000967,1904.0
1906,DC5049,Bajitpur Mandir,28.803381,76.997948,1906.0
1907,DC5132,Bajitpur Village,28.808481,77.003252,1907.0
1908,DC5050,Nangal Thakran,28.808955,77.007826,1908.0
1909,DC4918,Bajit Pur Crossing,28.81155,77.01115,1909.0
1910,U99876,Dariyapur Kalan School,28.808967,77.015117,1910.0
1911,DC3904,PS Bawana,28.8066166666667,77.0231166666667,1911.0
1912,U00385,Bawana Depot,28.803894,77.028469,1912.0
1914,U00423,Bawana School,28.796282,77.03581700000002,1914.0
1915,U00428,Aditi College Bawana,28.7942,77.0368,1915.0
1916,DC3832,DSIDC Bawana/ Dhakewala,28.78585,77.0414,1916.0
1917,U00460,DSIDC Office Bawana,28.7804,77.04401700000003,1917.0
1918,U00478,Maharishi Valmiki Hospital,28.775033,77.04768299999998,1918.0
1919,U00487,Poothkhurd Village,28.772383,77.048967,1919.0
1920,U00494,Sultan Pur Crossing / Poothkhurd,28.767867,77.049417,1920.0
1921,DC5051,Poothkhurd Firni Road,28.764589,77.054957,1921.0
1922,U00559,Barwala Village,28.760383,77.06071700000003,1922.0
1923,U00582,Barwala School,28.759233,77.062833,1923.0
1924,U00643,Jain Colony,28.7539,77.07288299999998,1924.0
1925,U00684,Prehladpur School,28.75305,77.07475,1925.0
1926,U00751,Prehladpur Village,28.7512,77.080967,1926.0
1927,U00746PM,Prehladpur Crossing,28.749319,77.084811,1927.0
1928,DC5052,Rohini Sec 27 and 30 Crossing,28.747934000000004,77.08957,1928.0
1929,U00922,Shahbad Dairy,28.7465,77.0963,1929.0
1930,U00957,Shahbad Dairy A Block,28.7459,77.0985,1930.0
1931,U00996,St. Xavier School Shahbad,28.7456,77.10300000000002,1931.0
1932,U01030SB,Shahbad Daulatpur School,28.745775,77.107137,1932.0
1933,U01061,Shahbad Daulatpur Gaon,28.745283,77.111267,1933.0
1934,U01094,Delhi Engg College Shahbad,28.745317,77.116433,1934.0
1935,U01139,Rohini Sec-16 Xing,28.7437,77.1216,1935.0
1936,U01204,Shri Krishna Apartments,28.74395,77.126267,1936.0
1937,U01255,Rohini DTC Depot 4,28.744967,77.130533,1937.0
1938,DC4135,Rohini Sec 18 B-7 Road,28.743222,77.132039,1938.0
1939,DC5122,Rohini Sec 18 Pocket A,28.740768,77.133255,1939.0
1940,DC5124,Rohini Sec 18,28.73892,77.135888,1940.0
1941,DC5126,Rohini Sec 18 Block,28.735788,77.137752,1941.0
1942,DC5128,Badli Village,28.731914,77.140479,1942.0
1943,DC5130,Jail Road Rohini Sec 18,28.727526,77.143333,1943.0
1944,U01451,Badli Crossing,28.728649,77.14602099999998,1944.0
1945,U01513,GTK Bypass / Mukraba Chowk,28.732567,77.152,1945.0
1946,DC5111,Exchange Store (Hill Road),28.67772,77.22303000000002,1946.0
1947,DC5114,PNB STA Road,28.678372,77.220876,1947.0
1948,DC5115,Rajpur Road Transport Deptt,28.67895,77.21861,1948.0
1949,DC5118,MCD Store (Rajpur Road),28.67319,77.216938,1949.0
1950,DC5120,Aruna Asaf Ali Hospital,28.66961,77.21753000000002,1950.0
1951,U02606,Novelty Cinema,28.6614,77.2211,1951.0
1954,U03499,Gagan Vihar,28.6451,77.2977,1954.0
1955,DC4224,KarKarDooma Court,28.65438300000001,77.29906700000002,1955.0
1956,DC4225,Suraj Mal Vihar,28.661283,77.303517,1956.0
1957,DC4237,Satyam Enclave / Jhilmil DDA Flats,28.666733,77.30465,1957.0
1958,DC4238,PS Vivek Vihar,28.666733,77.307017,1958.0
1959,DC4239,ESI Hospital,28.666467,77.30963299999998,1959.0
1960,DC4240,Vivekanand Mahila College,28.665467,77.31451700000002,1960.0
1961,DC4082,Vivek Vihar Terminal,28.667933,77.3145,1961.0
1962,DC4097,Vivek Vihar ITI,28.6707,77.315833,1962.0
1963,DC4096,Girls School Vivek Vihar,28.669433,77.3187,1963.0
1965,DC4453,Purani Basti Rewla Khanpur,28.569594,76.977464,1965.0
1966,DC4451,Rewla Khanpur Crossing,28.572594,76.98092700000002,1966.0
1967,U00276,Jhatikara Crossing,28.585862,76.995006,1967.0
1968,U00025,Mata DanKaur Public School,28.597584,76.899172,1968.0
1969,NS0408,Mundhela Crossing,28.597435,76.89572199999998,1969.0
1970,DC4466,Mundhela Kalan School,28.605290000000004,76.893629,1970.0
1971,DC4467,Mundhela Kalan Village,28.609734000000003,76.893466,1971.0
1972,DC4469,Mundhela School II,28.614198,76.895717,1972.0
1973,DC4484,Surakh Pur Crossing,28.6155,76.97631700000002,1973.0
1974,DC4485,New Anaj Mandi,28.61935,76.97385,1974.0
1975,DC4486,Baba Haridass Nagar,28.623619,76.970388,1975.0
1976,DC4874,Bangali Colony,28.6299,76.965867,1976.0
1977,DC4487,Shiv Mandir,28.634675,76.96295500000002,1977.0
1978,DC4488,CRPF Jharoda,28.638267,76.96086700000002,1978.0
1979,DC4489,PTS Jharoda,28.6429,76.958117,1979.0
1980,DC4490,S.S. Kanya Vidhyalaya,28.646717,76.955883,1980.0
1981,DC4491,Jharoda Village,28.650904,76.952779,1981.0
1982,DC4492,Jharoda Kalan,28.655633,76.94958299999998,1982.0
1983,DC4513,Jharoda Nala Crossing,28.658617,76.947783,1983.0
1984,DC4511,Satyapuram Jharoda,28.663282,76.944684,1984.0
1985,U00324,Kanjhawala Village,28.734026,77.00490500000002,1985.0
1987,DC0032,Rohini Sec 21-22 Crossing,28.7203,77.069,1987.0
1989,U00866,Rohini Sec-24,28.7282,77.0923,1989.0
1990,DC0037,Dera Satguru Sewaram Sahai Sec 24/25,28.7297,77.09496700000003,1990.0
1991,DC0039,Rithala Village,28.725886,77.100438,1991.0
1992,U01002,Pal Colony,28.7236,77.1037,1992.0
1993,U01036,Rithala Metro Station,28.7198,77.1087,1993.0
1994,U01075,Rohini Depot 1 Sec 6,28.71645,77.113467,1994.0
1995,DC0003,Rohini West Metro Station,28.7154,77.1147,1995.0
1996,U01098,Rohini Sec-9 /7,28.7138,77.1172,1996.0
1997,U01133,Rohini Sec-9,28.7117,77.1203,1997.0
1998,U01192,Rohini Sec 7 and 8 Crossing,28.708133,77.12531700000002,1998.0
1999,U01212,Fire Station Sec-8,28.7069,77.1272,1999.0
2000,U01246,Madhuvan Chowk,28.7051,77.1298,2000.0
2001,U01267,Madhuban Chowk (Outer Ring Road),28.7054,77.132,2001.0
2002,U01322,Pitampura RU-Block,28.7078,77.1364,2002.0
2003,U01350,Pitampura CD Block (Aggrasen model School),28.7058,77.1386,2003.0
2004,U01359,Pittampura AP-Block,28.7034,77.1395,2004.0
2005,U01383,Pitam Pura KD Block,28.700383,77.14111700000002,2005.0
2006,U01432,DAV School,28.6998,77.1452,2006.0
2007,U01499,TV Tower (Power House),28.7,77.1514,2007.0
2008,U01505,Guru Govind Singh College,28.698033,77.15165,2008.0
2009,U01486,Netaji Subhash Palace (Wazirpur Depot) Road No 41,28.69415,77.151033,2009.0
2010,U01528WD,Wazirpur Depot,28.692033,77.153767,2010.0
2011,U01487,Telephone Exchange,28.6861,77.15100000000002,2011.0
2012,U01478,Britannia,28.6849,77.1492,2012.0
2013,U01411,Shakurpur JJColony,28.6809666666667,77.1432,2013.0
2014,U02272,Gole Market,28.6352,77.2031,2014.0
2015,DC3754,Gole Market (Bhai Veer Singh Marg),28.63225,77.205467,2015.0
2016,U02329,Gole Market (Sahitya Sadan),28.6289,77.2053,2016.0
2019,DC4892,Dwarka Sec 22 Cluster Depot,28.553905,77.051861,2019.0
2020,DC3886,Pochan Pur Village,28.55899,77.043207,2020.0
2021,DC3883,Dhool Siras,28.552849,77.035179,2021.0
2022,U00388MB,Bamnoli Crossing,28.539147,77.029612,2022.0
2023,U99830,Bamnoli Power Station,28.54194600000001,77.018399,2023.0
2024,U00353,Toll Tax Post,28.543267,77.0127,2024.0
2025,U00343,BSF Campus Chhawla,28.5479,77.00915,2025.0
2026,U00328,BSF Camp Chhawla,28.554488,77.006134,2026.0
2027,U00320,Sumesh Vihar,28.5579,77.0043,2027.0
2028,U00304,Chhawla Village,28.561419,77.001919,2028.0
2029,U00294,Chhawla School,28.566267,77.000283,2029.0
2030,DC3973,Rewla Taj Pur More,28.578167,76.996483,2030.0
2031,U00198,Najafgarh Dhansa More,28.6115,76.9789,2031.0
2034,DC4378,TilangPur Kotla,28.649276,77.026958,2034.0
2044,DC4399,Aman Puri,28.67305,77.059667,2044.0
2045,DC4400,Qamruddin Nagar Crossing,28.6744,77.060767,2045.0
2046,DC4401,Nangloi Post Office,28.679717,77.065867,2046.0
2047,DC4402,Nangloi (Najafgarh Road),28.681833,77.06749599999998,2047.0
2048,DC3835,Karol Bagh Gurgaon Stand,28.64376,77.19700999999998,2048.0
2049,U02237RRS,Ravinder Rangshala,28.640833,77.19515,2049.0
2050,DC3836,CPRTI,28.637433333333306,77.1927833333333,2050.0
2051,NS0392,Ridge Road,28.632626,77.18892199999998,2051.0
2052,U02237RRN,R Block Rajinder Nagar,28.6234,77.1803166666667,2052.0
2053,U02237BJP,Buddha Jayanti Park,28.615091,77.175218,2053.0
2054,DC3837,APS School Dhaula Kuan,28.601533,77.168417,2054.0
2055,U01439,St. Martin School,28.59656667,77.14546667,2055.0
2056,U01379,Sri Nagesh Garden,28.59655,77.14065,2056.0
2057,U01318,Shastri Bazar,28.5965,77.1358,2057.0
2058,U01234,Kabul Line,28.5978,77.1287,2058.0
